iso3,year,median,v_name
HRV,1995,220.3385,33
HRV,1995,20.4702,34
HRV,1995,10.7262,35
HRV,1995,622.0331,36
HRV,1995,2819.3753,37
HRV,1995,101.9422,38
HRV,1995,14.3884,39
HRV,1995,201.5466,40
HRV,1995,2581.0175,41
HRV,1995,25.1936,42
HRV,1995,988.6336,43
HRV,1995,0.9772,45
HRV,1995,1.318,46
HRV,1995,15.571,47
HRV,1995,1.8262,48
HRV,1995,219.1565,49
HRV,1995,3.7031,50
HRV,1995,134.8944,51
HRV,1995,3.8342,52
HRV,1995,9.2818,53
HRV,1995,4.7722,54
HRV,1995,140.7762,57
HRV,2000,58.3829,1
HRV,2000,160.7517,2
HRV,2000,266.2032,3
HRV,2000,45.5241,4
HRV,2000,12.6406,5
HRV,2000,5.2615,6
HRV,2000,131.833,7
HRV,2000,66.1545,8
HRV,2000,29.6669,9
HRV,2000,81.1212,10
HRV,2000,26.0078,11
HRV,2000,25.3999,12
HRV,2000,22.2877,13
HRV,2000,84.8395,14
HRV,2000,76.5619,15
HRV,2000,29.0096,16
HRV,2000,0.9002,17
HRV,2000,0.6946,18
HRV,2000,49.4524,22
HRV,2000,69.1176,23
HRV,2000,11.4825,27
HRV,2000,11.8742,28
HRV,2000,2.6023,29
HRV,2000,325.9076,30
HRV,2000,787.377,31
HRV,2000,226.9671,33
HRV,2000,24.8396,34
HRV,2000,9.2497,35
HRV,2000,653.6727,36
HRV,2000,2831.3649,37
HRV,2000,101.3545,38
HRV,2000,13.7116,39
HRV,2000,210.5747,40
HRV,2000,2561.3277,41
HRV,2000,26.2605,42
HRV,2000,1304.4783,43
HRV,2000,0.9772,45
HRV,2000,1.3616,46
HRV,2000,18.3178,47
HRV,2000,1.8842,48
HRV,2000,207.5266,49
HRV,2000,3.7115,50
HRV,2000,129.0206,51
HRV,2000,3.8698,52
HRV,2000,9.3021,53
HRV,2000,4.9699,54
HRV,2000,142.9291,57
HRV,2005,58.3174,1
HRV,2005,105.9136,2
HRV,2005,133.2431,3
HRV,2005,44.1022,4
HRV,2005,12.795,5
HRV,2005,10.4762,6
HRV,2005,153.8867,7
HRV,2005,48.1908,8
HRV,2005,59.5142,9
HRV,2005,160.1798,10
HRV,2005,38.5172,11
HRV,2005,28.6176,12
HRV,2005,26.1452,13
HRV,2005,92.4418,14
HRV,2005,99.0943,15
HRV,2005,30.5744,16
HRV,2005,1.1954,17
HRV,2005,0.6904,18
HRV,2005,48.7682,22
HRV,2005,73.0906,23
HRV,2005,12.8739,27
HRV,2005,12.9426,28
HRV,2005,2.5953,29
HRV,2005,703.3387,30
HRV,2005,783.9282,31
HRV,2005,287.7625,33
HRV,2005,24.126,34
HRV,2005,19.1595,35
HRV,2005,711.4526,36
HRV,2005,2861.1065,37
HRV,2005,104.26,38
HRV,2005,14.3546,39
HRV,2005,217.9226,40
HRV,2005,2288.234,41
HRV,2005,26.7337,42
HRV,2005,1654.9872,43
HRV,2005,1.0329,45
HRV,2005,1.4251,46
HRV,2005,22.7125,47
HRV,2005,1.7572,48
HRV,2005,191.0514,49
HRV,2005,3.801,50
HRV,2005,91.6182,51
HRV,2005,4.236,52
HRV,2005,9.8392,53
HRV,2005,5.8739,54
HRV,2005,186.7206,57
HRV,2010,58.6216,1
HRV,2010,130.2489,2
HRV,2010,79.506,3
HRV,2010,48.8084,4
HRV,2010,8.1921,5
HRV,2010,14.5379,6
HRV,2010,154.849,7
HRV,2010,50.1655,8
HRV,2010,88.2051,9
HRV,2010,230.8487,10
HRV,2010,40.1422,11
HRV,2010,25.9348,12
HRV,2010,29.6529,13
HRV,2010,99.9391,14
HRV,2010,85.0149,15
HRV,2010,28.32,16
HRV,2010,1.1927,17
HRV,2010,0.6856,18
HRV,2010,48.831,22
HRV,2010,83.9566,23
HRV,2010,13.2863,27
HRV,2010,12.9311,28
HRV,2010,2.5832,29
HRV,2010,598.2307,30
HRV,2010,756.3794,31
HRV,2010,337.0062,33
HRV,2010,30.9512,34
HRV,2010,14.3063,35
HRV,2010,742.1146,36
HRV,2010,2884.4246,37
HRV,2010,101.1143,38
HRV,2010,13.6492,39
HRV,2010,229.3029,40
HRV,2010,2298.2516,41
HRV,2010,26.1368,42
HRV,2010,1956.6019,43
HRV,2010,1.0603,45
HRV,2010,1.4531,46
HRV,2010,23.8354,47
HRV,2010,1.7455,48
HRV,2010,185.1504,49
HRV,2010,3.8311,50
HRV,2010,95.8363,51
HRV,2010,4.265,52
HRV,2010,10.401,53
HRV,2010,6.2556,54
HRV,2010,193.1447,57
HRV,2015,59.5141,1
HRV,2015,165.5547,2
HRV,2015,79.0381,3
HRV,2015,47.6051,4
HRV,2015,8.2018,5
HRV,2015,6.5132,6
HRV,2015,169.652,7
HRV,2015,58.422,8
HRV,2015,99.8603,9
HRV,2015,247.9402,10
HRV,2015,37.0454,11
HRV,2015,21.2044,12
HRV,2015,29.6788,13
HRV,2015,88.3644,14
HRV,2015,64.359,15
HRV,2015,23.8866,16
HRV,2015,1.2978,17
HRV,2015,0.7018,18
HRV,2015,48.4174,22
HRV,2015,89.3685,23
HRV,2015,13.4908,27
HRV,2015,13.3721,28
HRV,2015,2.5886,29
HRV,2015,899.9676,30
HRV,2015,770.2786,31
HRV,2015,379.5738,33
HRV,2015,37.4328,34
HRV,2015,6.1862,35
HRV,2015,768.9623,36
HRV,2015,3037.2221,37
HRV,2015,101.3791,38
HRV,2015,12.6782,39
HRV,2015,237.4897,40
HRV,2015,2323.0286,41
HRV,2015,26.6644,42
HRV,2015,1890.5788,43
HRV,2015,1.0775,45
HRV,2015,1.4465,46
HRV,2015,25.9048,47
HRV,2015,1.8145,48
HRV,2015,190.9175,49
HRV,2015,3.8529,50
HRV,2015,102.6557,51
HRV,2015,4.6664,52
HRV,2015,9.9001,53
HRV,2015,6.4214,54
HRV,2015,227.0313,57
HRV,2018,59.549,1
HRV,2018,480.8424,2
HRV,2018,79.3613,3
HRV,2018,45.2636,4
HRV,2018,8.223,5
HRV,2018,8.8648,6
HRV,2018,172.8934,7
HRV,2018,58.0846,8
HRV,2018,112.2035,9
HRV,2018,252.3183,10
HRV,2018,38.9986,11
HRV,2018,29.2071,12
HRV,2018,29.7894,13
HRV,2018,89.0659,14
HRV,2018,79.3082,15
HRV,2018,23.7017,16
HRV,2018,1.4612,17
HRV,2018,0.7021,18
HRV,2018,48.4679,22
HRV,2018,90.0435,23
HRV,2018,13.4726,27
HRV,2018,13.3477,28
HRV,2018,2.5886,29
HRV,2018,1004.9508,30
HRV,2018,776.9087,31
HRV,2018,414.7779,33
HRV,2018,36.3772,34
HRV,2018,12.2702,35
HRV,2018,768.7717,36
HRV,2018,3026.2108,37
HRV,2018,108.6914,38
HRV,2018,12.7442,39
HRV,2018,236.4253,40
HRV,2018,2320.5024,41
HRV,2018,26.7765,42
HRV,2018,1919.0597,43
HRV,2018,1.0746,45
HRV,2018,1.4466,46
HRV,2018,25.8586,47
HRV,2018,1.811,48
HRV,2018,189.8618,49
HRV,2018,3.8715,50
HRV,2018,102.4568,51
HRV,2018,4.6925,52
HRV,2018,10.0788,53
HRV,2018,6.4,54
HRV,2018,228.4772,57
HRV,2020,252.2783,10
HRV,2020,410.6414,33
HRV,2020,11.6371,35
HRV,2020,3.8812,50
HTI,1990,67.1357,1
HTI,1990,79.5023,2
HTI,1990,7.746,3
HTI,1990,36.2017,4
HTI,1990,29.7764,5
HTI,1990,6.5446,6
HTI,1990,240.3971,7
HTI,1990,19.105,8
HTI,1990,12.9687,9
HTI,1990,14.217,10
HTI,1990,15.8272,11
HTI,1990,5.97,12
HTI,1990,1.6162,13
HTI,1990,1.6371,14
HTI,1990,107.6762,15
HTI,1990,16.1753,16
HTI,1990,0.2637,17
HTI,1990,0.5083,18
HTI,1990,57.7009,22
HTI,1990,94.4253,23
HTI,1990,9.8117,27
HTI,1990,20.1883,28
HTI,1990,2.5628,29
HTI,1990,21.3658,30
HTI,1990,834.204,31
HTI,1990,141.8926,33
HTI,1990,13.2191,34
HTI,1990,1.378,35
HTI,1990,1426.9753,36
HTI,1990,2318.7898,37
HTI,1990,73.797,38
HTI,1990,16.563,39
HTI,1990,470.9709,40
HTI,1990,1751.5956,41
HTI,1990,107.033,42
HTI,1990,2158.3476,43
HTI,1990,1.2039,45
HTI,1990,1.2746,46
HTI,1990,40.2792,47
HTI,1990,1.9179,48
HTI,1990,317.2294,49
HTI,1990,2.7056,50
HTI,1990,75.5873,51
HTI,1990,1.5088,52
HTI,1990,6.8366,53
HTI,1990,6.4909,54
HTI,1990,62.7481,57
HTI,1995,68.359,1
HTI,1995,79.3768,2
HTI,1995,9.7896,3
HTI,1995,36.8024,4
HTI,1995,30.5141,5
HTI,1995,5.6808,6
HTI,1995,248.9218,7
HTI,1995,24.3659,8
HTI,1995,14.5542,9
HTI,1995,14.8692,10
HTI,1995,14.3495,11
HTI,1995,5.0707,12
HTI,1995,1.7058,13
HTI,1995,1.7191,14
HTI,1995,183.255,15
HTI,1995,18.3997,16
HTI,1995,0.1488,17
HTI,1995,0.509,18
HTI,1995,57.7028,22
HTI,1995,98.5612,23
HTI,1995,9.6839,27
HTI,1995,20.061,28
HTI,1995,2.5685,29
HTI,1995,16.3683,30
HTI,1995,797.9884,31
HTI,1995,146.7621,33
HTI,1995,12.4876,34
HTI,1995,4.1528,35
HTI,1995,1438.1001,36
HTI,1995,2314.1215,37
HTI,1995,70.6796,38
HTI,1995,17.1079,39
HTI,1995,481.7024,40
HTI,1995,1783.3772,41
HTI,1995,106.5112,42
HTI,1995,1902.5188,43
HTI,1995,1.207,45
HTI,1995,1.2773,46
HTI,1995,40.592,47
HTI,1995,1.9872,48
HTI,1995,320.6526,49
HTI,1995,2.7702,50
HTI,1995,80.564,51
HTI,1995,1.4619,52
HTI,1995,6.7515,53
HTI,1995,6.5268,54
HTI,1995,64.5066,57
HTI,2000,70.1531,1
HTI,2000,83.7965,2
HTI,2000,10.1369,3
HTI,2000,28.1009,4
HTI,2000,33.3901,5
HTI,2000,5.3382,6
HTI,2000,250.9118,7
HTI,2000,24.2724,8
HTI,2000,23.0757,9
HTI,2000,15.9434,10
HTI,2000,13.9923,11
HTI,2000,4.7516,12
HTI,2000,1.7814,13
HTI,2000,1.78,14
HTI,2000,216.3934,15
HTI,2000,18.6422,16
HTI,2000,0.1832,17
HTI,2000,0.5102,18
HTI,2000,57.6175,22
HTI,2000,99.5109,23
HTI,2000,9.4834,27
HTI,2000,20.1876,28
HTI,2000,2.5799,29
HTI,2000,15.592,30
HTI,2000,789.1614,31
HTI,2000,178.2539,33
HTI,2000,14.7499,34
HTI,2000,5.7359,35
HTI,2000,1432.5392,36
HTI,2000,2337.7737,37
HTI,2000,70.2692,38
HTI,2000,18.5863,39
HTI,2000,504.9464,40
HTI,2000,1850.3066,41
HTI,2000,101.5643,42
HTI,2000,1605.6543,43
HTI,2000,1.2207,45
HTI,2000,1.3016,46
HTI,2000,42.7667,47
HTI,2000,2.0671,48
HTI,2000,331.9936,49
HTI,2000,2.8638,50
HTI,2000,87.2012,51
HTI,2000,1.444,52
HTI,2000,6.7437,53
HTI,2000,6.732,54
HTI,2000,65.2962,57
HTI,2005,71.6855,1
HTI,2005,82.1312,2
HTI,2005,15.0801,3
HTI,2005,30.0404,4
HTI,2005,31.3437,5
HTI,2005,5.8702,6
HTI,2005,257.7518,7
HTI,2005,20.1148,8
HTI,2005,26.636,9
HTI,2005,16.5826,10
HTI,2005,15.9812,11
HTI,2005,4.9064,12
HTI,2005,1.8752,13
HTI,2005,1.8459,14
HTI,2005,219.0745,15
HTI,2005,20.1924,16
HTI,2005,0.2439,17
HTI,2005,0.5119,18
HTI,2005,60.2083,22
HTI,2005,72.3085,23
HTI,2005,5.9027,27
HTI,2005,13.1023,28
HTI,2005,2.5142,29
HTI,2005,13.5074,30
HTI,2005,609.6454,31
HTI,2005,187.4083,33
HTI,2005,6.3281,34
HTI,2005,5.6293,35
HTI,2005,608.2001,36
HTI,2005,1907.1852,37
HTI,2005,72.1827,38
HTI,2005,7.7665,39
HTI,2005,185.5197,40
HTI,2005,1819.9125,41
HTI,2005,103.8432,42
HTI,2005,1678.6,43
HTI,2005,1.0548,45
HTI,2005,0.9893,46
HTI,2005,16.9674,47
HTI,2005,1.1407,48
HTI,2005,355.6309,49
HTI,2005,2.9264,50
HTI,2005,78.9684,51
HTI,2005,1.4304,52
HTI,2005,6.3505,53
HTI,2005,3.8922,54
HTI,2005,66.2395,57
HTI,2010,72.4164,1
HTI,2010,82.2603,2
HTI,2010,38.2094,3
HTI,2010,24.653,4
HTI,2010,26.1313,5
HTI,2010,5.303,6
HTI,2010,264.098,7
HTI,2010,25.112,8
HTI,2010,19.7727,9
HTI,2010,16.7313,10
HTI,2010,17.5461,11
HTI,2010,5.5221,12
HTI,2010,1.9288,13
HTI,2010,1.8718,14
HTI,2010,131.9485,15
HTI,2010,21.6838,16
HTI,2010,0.1097,17
HTI,2010,0.5139,18
HTI,2010,58.8508,22
HTI,2010,74.5297,23
HTI,2010,6.8485,27
HTI,2010,15.6242,28
HTI,2010,2.6028,29
HTI,2010,29.892,30
HTI,2010,793.4532,31
HTI,2010,180.7523,33
HTI,2010,9.3213,34
HTI,2010,1.8482,35
HTI,2010,691.7514,36
HTI,2010,1960.153,37
HTI,2010,75.14,38
HTI,2010,6.7657,39
HTI,2010,269.1908,40
HTI,2010,2182.1305,41
HTI,2010,105.8634,42
HTI,2010,1680.9178,43
HTI,2010,1.1358,45
HTI,2010,1.0247,46
HTI,2010,19.3302,47
HTI,2010,1.3702,48
HTI,2010,455.7588,49
HTI,2010,2.9749,50
HTI,2010,83.8548,51
HTI,2010,1.576,52
HTI,2010,6.5146,53
HTI,2010,4.6598,54
HTI,2010,69.9135,57
HTI,2015,69.9303,1
HTI,2015,79.1706,2
HTI,2015,89.8109,3
HTI,2015,25.0437,4
HTI,2015,26.7335,5
HTI,2015,5.1447,6
HTI,2015,259.4296,7
HTI,2015,25.4924,8
HTI,2015,17.2151,9
HTI,2015,16.2663,10
HTI,2015,19.2389,11
HTI,2015,4.7881,12
HTI,2015,2.1758,13
HTI,2015,1.8393,14
HTI,2015,114.3375,15
HTI,2015,20.9575,16
HTI,2015,0.1105,17
HTI,2015,0.5164,18
HTI,2015,58.9478,22
HTI,2015,68.9595,23
HTI,2015,6.8735,27
HTI,2015,15.9203,28
HTI,2015,2.6027,29
HTI,2015,40.5618,30
HTI,2015,815.1401,31
HTI,2015,183.8959,33
HTI,2015,8.3348,34
HTI,2015,1.3318,35
HTI,2015,659.5837,36
HTI,2015,2008.8764,37
HTI,2015,72.2173,38
HTI,2015,6.5792,39
HTI,2015,254.1055,40
HTI,2015,2069.2835,41
HTI,2015,109.0855,42
HTI,2015,1659.0796,43
HTI,2015,1.1166,45
HTI,2015,0.9965,46
HTI,2015,18.6399,47
HTI,2015,1.3209,48
HTI,2015,432.8026,49
HTI,2015,2.9869,50
HTI,2015,77.9601,51
HTI,2015,1.6206,52
HTI,2015,6.4214,53
HTI,2015,4.5,54
HTI,2015,65.7378,57
HTI,2018,69.9661,1
HTI,2018,80.053,2
HTI,2018,78.4291,3
HTI,2018,24.3812,4
HTI,2018,26.8158,5
HTI,2018,5.1756,6
HTI,2018,257.6537,7
HTI,2018,25.6598,8
HTI,2018,17.7622,9
HTI,2018,16.1374,10
HTI,2018,20.2095,11
HTI,2018,4.9021,12
HTI,2018,2.1734,13
HTI,2018,1.8268,14
HTI,2018,114.4432,15
HTI,2018,21.1506,16
HTI,2018,0.119,17
HTI,2018,0.5177,18
HTI,2018,58.898,22
HTI,2018,68.9386,23
HTI,2018,6.8641,27
HTI,2018,16.0011,28
HTI,2018,2.6029,29
HTI,2018,45.7724,30
HTI,2018,818.8502,31
HTI,2018,175.899,33
HTI,2018,8.4115,34
HTI,2018,1.3212,35
HTI,2018,658.2047,36
HTI,2018,2009.5279,37
HTI,2018,73.8671,38
HTI,2018,6.6479,39
HTI,2018,255.2897,40
HTI,2018,2068.0844,41
HTI,2018,108.4012,42
HTI,2018,1584.8153,43
HTI,2018,1.1139,45
HTI,2018,0.9941,46
HTI,2018,18.5826,47
HTI,2018,1.3209,48
HTI,2018,431.7037,49
HTI,2018,3.0014,50
HTI,2018,77.6114,51
HTI,2018,1.6673,52
HTI,2018,6.4253,53
HTI,2018,4.5088,54
HTI,2018,65.3268,57
HTI,2020,16.2924,10
HTI,2020,177.3541,33
HTI,2020,1.3254,35
HTI,2020,3.0222,50
HUN,1990,70.5393,1
HUN,1990,68.1487,2
HUN,1990,57.2828,3
HUN,1990,42.8577,4
HUN,1990,15.6306,5
HUN,1990,2.248,6
HUN,1990,31.198,7
HUN,1990,53.0065,8
HUN,1990,22.3186,9
HUN,1990,34.7712,10
HUN,1990,6.6244,11
HUN,1990,49.1376,12
HUN,1990,18.4052,13
HUN,1990,82.3838,14
HUN,1990,102.2163,15
HUN,1990,13.9861,16
HUN,1990,0.4794,17
HUN,1990,0.632,18
HUN,1990,46.4146,22
HUN,1990,75.8035,23
HUN,1990,14.2075,27
HUN,1990,10.8816,28
HUN,1990,2.851,29
HUN,1990,131.5708,30
HUN,1990,348.9999,31
HUN,1990,424.3521,33
HUN,1990,24.9916,34
HUN,1990,17.5226,35
HUN,1990,605.6387,36
HUN,1990,3807.8278,37
HUN,1990,126.5795,38
HUN,1990,16.6846,39
HUN,1990,254.7922,40
HUN,1990,2851.2517,41
HUN,1990,23.9005,42
HUN,1990,1238.6039,43
HUN,1990,1.2229,45
HUN,1990,1.5215,46
HUN,1990,25.1441,47
HUN,1990,2.0381,48
HUN,1990,224.2614,49
HUN,1990,4.0235,50
HUN,1990,91.7256,51
HUN,1990,4.0168,52
HUN,1990,9.4386,53
HUN,1990,8.3998,54
HUN,1990,59.5836,57
HUN,1995,59.0264,1
HUN,1995,73.1356,2
HUN,1995,83.7958,3
HUN,1995,38.3792,4
HUN,1995,20.0108,5
HUN,1995,2.0005,6
HUN,1995,37.1341,7
HUN,1995,45.2487,8
HUN,1995,14.7679,9
HUN,1995,25.0834,10
HUN,1995,3.1952,11
HUN,1995,34.2588,12
HUN,1995,19.8773,13
HUN,1995,89.9684,14
HUN,1995,99.8932,15
HUN,1995,15.4214,16
HUN,1995,0.3921,17
HUN,1995,0.6178,18
HUN,1995,46.1341,22
HUN,1995,59.3372,23
HUN,1995,14.5262,27
HUN,1995,10.819,28
HUN,1995,2.8877,29
HUN,1995,111.8185,30
HUN,1995,377.2574,31
HUN,1995,324.2267,33
HUN,1995,16.0474,34
HUN,1995,16.897,35
HUN,1995,523.3882,36
HUN,1995,3617.1892,37
HUN,1995,117.0481,38
HUN,1995,16.5239,39
HUN,1995,189.2982,40
HUN,1995,2562.9622,41
HUN,1995,23.8822,42
HUN,1995,1274.6857,43
HUN,1995,1.0985,45
HUN,1995,1.4023,46
HUN,1995,16.2627,47
HUN,1995,1.6483,48
HUN,1995,209.1426,49
HUN,1995,3.9963,50
HUN,1995,82.0946,51
HUN,1995,3.783,52
HUN,1995,9.1205,53
HUN,1995,6.5605,54
HUN,1995,54.2072,57
HUN,2000,72.7078,1
HUN,2000,86.8873,2
HUN,2000,54.2516,3
HUN,2000,34.4818,4
HUN,2000,18.1816,5
HUN,2000,2.3258,6
HUN,2000,33.8497,7
HUN,2000,48.2307,8
HUN,2000,17.1049,9
HUN,2000,24.8964,10
HUN,2000,6.2219,11
HUN,2000,31.6523,12
HUN,2000,22.1666,13
HUN,2000,96.7165,14
HUN,2000,87.5915,15
HUN,2000,14.9619,16
HUN,2000,0.3968,17
HUN,2000,0.6482,18
HUN,2000,46.2519,22
HUN,2000,69.9641,23
HUN,2000,13.8867,27
HUN,2000,10.7398,28
HUN,2000,2.9153,29
HUN,2000,164.4813,30
HUN,2000,412.0291,31
HUN,2000,316.4492,33
HUN,2000,15.9946,34
HUN,2000,12.3314,35
HUN,2000,520.4886,36
HUN,2000,3548.4327,37
HUN,2000,113.0351,38
HUN,2000,15.6214,39
HUN,2000,209.2884,40
HUN,2000,2639.5552,41
HUN,2000,24.2824,42
HUN,2000,1171.573,43
HUN,2000,1.1143,45
HUN,2000,1.448,46
HUN,2000,20.5591,47
HUN,2000,1.8079,48
HUN,2000,217.6062,49
HUN,2000,3.9956,50
HUN,2000,98.6468,51
HUN,2000,3.8238,52
HUN,2000,9.1648,53
HUN,2000,7.1111,54
HUN,2000,56.2323,57
HUN,2005,84.7134,1
HUN,2005,82.7935,2
HUN,2005,36.4676,3
HUN,2005,31.7096,4
HUN,2005,21.7866,5
HUN,2005,2.5228,6
HUN,2005,41.8683,7
HUN,2005,50.3057,8
HUN,2005,14.4025,9
HUN,2005,20.9086,10
HUN,2005,10.2474,11
HUN,2005,32.8748,12
HUN,2005,24.7842,13
HUN,2005,102.5604,14
HUN,2005,80.0463,15
HUN,2005,14.5516,16
HUN,2005,0.1677,17
HUN,2005,0.6969,18
HUN,2005,46.4069,22
HUN,2005,68.1972,23
HUN,2005,13.6907,27
HUN,2005,10.5676,28
HUN,2005,2.9183,29
HUN,2005,184.8768,30
HUN,2005,412.4345,31
HUN,2005,278.6299,33
HUN,2005,14.8982,34
HUN,2005,10.311,35
HUN,2005,528.8926,36
HUN,2005,3510.8154,37
HUN,2005,115.2173,38
HUN,2005,14.3004,39
HUN,2005,227.5238,40
HUN,2005,2680.8224,41
HUN,2005,24.838,42
HUN,2005,1214.6788,43
HUN,2005,1.1147,45
HUN,2005,1.4652,46
HUN,2005,21.8252,47
HUN,2005,1.7732,48
HUN,2005,222.3158,49
HUN,2005,3.9689,50
HUN,2005,95.9891,51
HUN,2005,3.8694,52
HUN,2005,10.0805,53
HUN,2005,7.1567,54
HUN,2005,58.0989,57
HUN,2010,70.5846,1
HUN,2010,50.5743,2
HUN,2010,19.1933,3
HUN,2010,36.2815,4
HUN,2010,19.3358,5
HUN,2010,1.8901,6
HUN,2010,28.0792,7
HUN,2010,52.5968,8
HUN,2010,12.8287,9
HUN,2010,19.2222,10
HUN,2010,10.7401,11
HUN,2010,27.315,12
HUN,2010,26.348,13
HUN,2010,105.2744,14
HUN,2010,73.3365,15
HUN,2010,15.3668,16
HUN,2010,0.0458,17
HUN,2010,0.611,18
HUN,2010,46.0572,22
HUN,2010,56.4467,23
HUN,2010,14.1741,27
HUN,2010,10.7319,28
HUN,2010,2.9417,29
HUN,2010,211.6946,30
HUN,2010,422.0702,31
HUN,2010,260.6887,33
HUN,2010,11.937,34
HUN,2010,8.6125,35
HUN,2010,470.3204,36
HUN,2010,3443.2076,37
HUN,2010,109.9207,38
HUN,2010,18.5111,39
HUN,2010,172.2909,40
HUN,2010,2147.9277,41
HUN,2010,24.9826,42
HUN,2010,972.6412,43
HUN,2010,1.0416,45
HUN,2010,1.3902,46
HUN,2010,13.4209,47
HUN,2010,1.2522,48
HUN,2010,185.4277,49
HUN,2010,3.9355,50
HUN,2010,62.1677,51
HUN,2010,3.8462,52
HUN,2010,9.1044,53
HUN,2010,5.9487,54
HUN,2010,56.821,57
HUN,2015,58.968,1
HUN,2015,62.0312,2
HUN,2015,28.2245,3
HUN,2015,33.4146,4
HUN,2015,19.5778,5
HUN,2015,1.4668,6
HUN,2015,37.2052,7
HUN,2015,47.4976,8
HUN,2015,10.3474,9
HUN,2015,18.2413,10
HUN,2015,10.2836,11
HUN,2015,25.1103,12
HUN,2015,23.3411,13
HUN,2015,89.2568,14
HUN,2015,76.1881,15
HUN,2015,13.9313,16
HUN,2015,0.0109,17
HUN,2015,0.635,18
HUN,2015,46.0364,22
HUN,2015,55.8574,23
HUN,2015,14.2031,27
HUN,2015,11.1228,28
HUN,2015,2.9366,29
HUN,2015,288.2581,30
HUN,2015,426.8336,31
HUN,2015,264.6447,33
HUN,2015,10.2574,34
HUN,2015,9.9703,35
HUN,2015,477.5025,36
HUN,2015,3682.0732,37
HUN,2015,114.7952,38
HUN,2015,16.5858,39
HUN,2015,183.6992,40
HUN,2015,2291.2485,41
HUN,2015,29.0261,42
HUN,2015,1179.9015,43
HUN,2015,1.0617,45
HUN,2015,1.3875,46
HUN,2015,14.6819,47
HUN,2015,1.3673,48
HUN,2015,190.9137,49
HUN,2015,3.8057,50
HUN,2015,67.1,51
HUN,2015,4.0243,52
HUN,2015,9.606,53
HUN,2015,6.114,54
HUN,2015,56.3566,57
HUN,2018,59.9621,1
HUN,2018,62.1196,2
HUN,2018,18.0831,3
HUN,2018,36.0763,4
HUN,2018,16.1835,5
HUN,2018,1.6365,6
HUN,2018,48.0365,7
HUN,2018,44.6869,8
HUN,2018,12.1348,9
HUN,2018,21.6848,10
HUN,2018,11.9021,11
HUN,2018,25.6771,12
HUN,2018,23.4158,13
HUN,2018,89.2661,14
HUN,2018,73.6365,15
HUN,2018,13.6915,16
HUN,2018,0.011,17
HUN,2018,0.6347,18
HUN,2018,45.9973,22
HUN,2018,59.2474,23
HUN,2018,14.2111,27
HUN,2018,11.0938,28
HUN,2018,2.9354,29
HUN,2018,309.8593,30
HUN,2018,432.8514,31
HUN,2018,296.4684,33
HUN,2018,9.8679,34
HUN,2018,9.4465,35
HUN,2018,476.0008,36
HUN,2018,3668.5933,37
HUN,2018,113.7815,38
HUN,2018,16.3106,39
HUN,2018,183.2769,40
HUN,2018,2285.7918,41
HUN,2018,28.3479,42
HUN,2018,1214.4279,43
HUN,2018,1.059,45
HUN,2018,1.3803,46
HUN,2018,14.6624,47
HUN,2018,1.3665,48
HUN,2018,190.3665,49
HUN,2018,3.8277,50
HUN,2018,66.9912,51
HUN,2018,4.0624,52
HUN,2018,9.6686,53
HUN,2018,6.0885,54
HUN,2018,57.9221,57
HUN,2020,21.3356,10
HUN,2020,292.9237,33
HUN,2020,9.4005,35
HUN,2020,3.8394,50
IDN,1990,63.1768,1
IDN,1990,156.4295,2
IDN,1990,21.3657,3
IDN,1990,60.8709,4
IDN,1990,19.8624,5
IDN,1990,4.4238,6
IDN,1990,295.333,7
IDN,1990,18.4714,8
IDN,1990,20.9255,9
IDN,1990,25.5446,10
IDN,1990,38.4118,11
IDN,1990,19.0281,12
IDN,1990,0.885,13
IDN,1990,1.7191,14
IDN,1990,21.6356,15
IDN,1990,10.0703,16
IDN,1990,0.3196,17
IDN,1990,0.5218,18
IDN,1990,59.3221,22
IDN,1990,63.9184,23
IDN,1990,16.3087,27
IDN,1990,11.5955,28
IDN,1990,2.6056,29
IDN,1990,579.4405,30
IDN,1990,214.9342,31
IDN,1990,202.3361,33
IDN,1990,6.2326,34
IDN,1990,1.776,35
IDN,1990,501.918,36
IDN,1990,858.1874,37
IDN,1990,78.0981,38
IDN,1990,18.9584,39
IDN,1990,152.6297,40
IDN,1990,930.736,41
IDN,1990,111.1166,42
IDN,1990,401.3809,43
IDN,1990,0.9893,45
IDN,1990,1.0839,46
IDN,1990,7.611,47
IDN,1990,0.802,48
IDN,1990,149.8227,49
IDN,1990,2.9446,50
IDN,1990,49.874,51
IDN,1990,3.3134,52
IDN,1990,8.4656,53
IDN,1990,4.7029,54
IDN,1990,28.9106,57
IDN,1995,65.656,1
IDN,1995,156.7282,2
IDN,1995,28.6548,3
IDN,1995,53.0116,4
IDN,1995,21.276,5
IDN,1995,4.7068,6
IDN,1995,280.0699,7
IDN,1995,22.5822,8
IDN,1995,26.0377,9
IDN,1995,26.0209,10
IDN,1995,42.2052,11
IDN,1995,21.7808,12
IDN,1995,0.8926,13
IDN,1995,1.7629,14
IDN,1995,27.2537,15
IDN,1995,9.1679,16
IDN,1995,0.4674,17
IDN,1995,0.5776,18
IDN,1995,59.1,22
IDN,1995,71.5382,23
IDN,1995,16.4601,27
IDN,1995,11.5621,28
IDN,1995,2.6081,29
IDN,1995,735.3446,30
IDN,1995,221.9124,31
IDN,1995,208.4091,33
IDN,1995,9.2889,34
